date,price,volume,company
2021-11-11,$147.87,40999950,AAPL
2021-11-11,$145.7665,16517480,GOOGL
2021-11-11,$327.74,12376560,META
2021-11-11,$332.43,16849840,MSFT
2021-11-12,$149.99,63804010,AAPL
2021-11-12,$148.678,22360000,GOOGL
2021-11-12,$340.89,25414310,META
2021-11-12,$336.72,23831050,MSFT
2021-11-15,$150.00,59222800,AAPL
2021-11-15,$148.452,23507040,GOOGL
2021-11-15,$347.56,25076600,META
2021-11-15,$336.07,16723010,MSFT
2021-11-16,$151.00,59256210,AAPL
2021-11-16,$147.876,18904000,GOOGL
2021-11-16,$342.96,18181110,META
2021-11-16,$339.51,20886830,MSFT
2021-11-17,$153.49,88807000,AAPL
2021-11-17,$148.047,19599500,GOOGL
2021-11-17,$340.77,13602810,META
2021-11-17,$339.12,19053380,MSFT
2021-11-18,$157.87,137827700,AAPL
2021-11-18,$149.8385,35628220,GOOGL
2021-11-18,$338.69,17487240,META
2021-11-18,$341.27,22463530,MSFT
2021-11-19,$160.55,117305600,AAPL
2021-11-19,$148.9265,33699380,GOOGL
2021-11-19,$345.30,26488540,META
2021-11-19,$343.11,21963400,MSFT
2021-11-22,$161.02,117467900,AAPL
2021-11-22,$146.302,30629200,GOOGL
2021-11-22,$341.01,27116810,META
2021-11-22,$339.83,31031110,MSFT
2021-11-23,$161.41,96041900,AAPL
2021-11-23,$145.782,27231160,GOOGL
2021-11-23,$337.25,17224990,META
2021-11-23,$337.68,30427560,MSFT
2021-11-24,$161.94,69463620,AAPL
2021-11-24,$146.12,18040140,GOOGL
2021-11-24,$341.06,13566180,META
2021-11-24,$337.91,21661310,MSFT
2021-11-26,$156.81,76959750,AAPL
2021-11-26,$142.183,30469240,GOOGL
2021-11-26,$333.12,14750740,META
2021-11-26,$329.68,24217240,MSFT
2021-11-29,$160.24,88748220,AAPL
2021-11-29,$145.5305,32595040,GOOGL
2021-11-29,$338.03,16650950,META
2021-11-29,$336.63,28563480,MSFT
2021-11-30,$165.30,174048100,AAPL
2021-11-30,$141.8975,42067220,GOOGL
2021-11-30,$324.46,25390010,META
2021-11-30,$330.59,42885610,MSFT
2021-12-01,$164.77,152423000,AAPL
2021-12-01,$141.0515,34055240,GOOGL
2021-12-01,$310.60,30384080,META
2021-12-01,$330.08,33401150,MSFT
2021-12-02,$163.76,136739200,AAPL
2021-12-02,$142.966,29194840,GOOGL
2021-12-02,$310.39,24396170,META
2021-12-02,$329.49,30765980,MSFT
2021-12-03,$161.84,118023100,AAPL
2021-12-03,$142.0015,41230160,GOOGL
2021-12-03,$306.84,27471010,META
2021-12-03,$323.01,41779280,MSFT
2021-12-06,$165.32,107497000,AAPL
2021-12-06,$143.155,30618100,GOOGL
2021-12-06,$317.87,21758340,META
2021-12-06,$326.19,30032560,MSFT
2021-12-07,$171.18,120405400,AAPL
2021-12-07,$147.2695,32240300,GOOGL
2021-12-07,$322.81,18794050,META
2021-12-07,$334.92,31021940,MSFT
2021-12-08,$175.08,116998900,AAPL
2021-12-08,$148.1865,24270320,GOOGL
2021-12-08,$330.56,19937720,META
2021-12-08,$334.97,24760990,MSFT
2021-12-09,$174.56,108923700,AAPL
2021-12-09,$147.6385,23269720,GOOGL
2021-12-09,$329.82,16879170,META
2021-12-09,$333.10,22214160,MSFT
2021-12-10,$179.45,115402700,AAPL
2021-12-10,$148.0015,24462760,GOOGL
2021-12-10,$329.75,14527970,META
2021-12-10,$342.54,38095690,MSFT
2021-12-13,$175.74,153237000,AAPL
2021-12-13,$145.8265,27069400,GOOGL
2021-12-13,$334.49,22948660,META
2021-12-13,$339.40,28899430,MSFT
2021-12-14,$174.33,139380400,AAPL
2021-12-14,$143.907,38446240,GOOGL
2021-12-14,$333.74,20461020,META
2021-12-14,$328.34,44438700,MSFT
2021-12-15,$179.30,131063300,AAPL
2021-12-15,$146.441,36370460,GOOGL
2021-12-15,$341.66,24681330,META
2021-12-15,$334.65,35381120,MSFT
2021-12-16,$172.26,150185800,AAPL
2021-12-16,$144.445,33650380,GOOGL
2021-12-16,$334.90,22635030,META
2021-12-16,$324.90,35034830,MSFT
2021-12-17,$171.14,195923400,AAPL
2021-12-17,$141.725,51017880,GOOGL
2021-12-17,$333.79,40012640,META
2021-12-17,$323.80,47983710,MSFT
2021-12-20,$169.75,107499100,AAPL
2021-12-20,$141.607,27192360,GOOGL
2021-12-20,$325.45,17901780,META
2021-12-20,$319.91,28326530,MSFT
2021-12-21,$172.99,91185910,AAPL
2021-12-21,$143.4725,28755360,GOOGL
2021-12-21,$334.20,16116780,META
2021-12-21,$327.29,24740600,MSFT
2021-12-22,$175.64,92135300,AAPL
2021-12-22,$146.415,26322380,GOOGL
2021-12-22,$330.45,16764570,META
2021-12-22,$333.20,24831490,MSFT
2021-12-23,$176.28,68356570,AAPL
2021-12-23,$146.9165,26383440,GOOGL
2021-12-23,$335.24,13987700,META
2021-12-23,$334.69,19617850,MSFT
2021-12-27,$180.33,74919580,AAPL
2021-12-27,$147.9065,15984460,GOOGL
2021-12-27,$346.18,17795030,META
2021-12-27,$342.45,19947030,MSFT
2021-12-28,$179.29,79144340,AAPL
2021-12-28,$146.687,18254300,GOOGL
2021-12-28,$346.22,16637610,META
2021-12-28,$341.25,15661470,MSFT
2021-12-29,$179.38,62348930,AAPL
2021-12-29,$146.655,17787460,GOOGL
2021-12-29,$342.94,10747010,META
2021-12-29,$341.95,15041960,MSFT
2021-12-30,$178.20,59773010,AAPL
2021-12-30,$146.2005,15687720,GOOGL
2021-12-30,$344.36,10593350,META
2021-12-30,$339.32,15994470,MSFT
2021-12-31,$177.57,64062260,AAPL
2021-12-31,$144.852,18135180,GOOGL
2021-12-31,$336.35,12870480,META
2021-12-31,$336.32,18000800,MSFT
2022-01-03,$182.01,104701200,AAPL
2022-01-03,$144.9915,28678940,GOOGL
2022-01-03,$338.54,14562850,META
2022-01-03,$334.75,28918010,MSFT
2022-01-04,$179.70,99310440,AAPL
2022-01-04,$144.3995,28399440,GOOGL
2022-01-04,$336.53,15997970,META
2022-01-04,$329.01,32674310,MSFT
2022-01-05,$174.92,94537600,AAPL
2022-01-05,$137.775,54618280,GOOGL
2022-01-05,$324.17,20564520,META
2022-01-05,$316.38,40054330,MSFT
2022-01-06,$172.00,96903960,AAPL
2022-01-06,$137.7475,37347420,GOOGL
2022-01-06,$332.46,27962810,META
2022-01-06,$313.88,39646150,MSFT
2022-01-07,$172.17,86709150,AAPL
2022-01-07,$137.017,29760560,GOOGL
2022-01-07,$331.79,14722020,META
2022-01-07,$314.04,32720020,MSFT
2022-01-10,$172.19,106765600,AAPL
2022-01-10,$138.6695,44408120,GOOGL
2022-01-10,$328.07,24942380,META
2022-01-10,$314.27,44289470,MSFT
2022-01-11,$175.08,76138310,AAPL
2022-01-11,$139.736,28729700,GOOGL
2022-01-11,$334.37,16226850,META
2022-01-11,$314.98,29386770,MSFT
2022-01-12,$175.53,74805170,AAPL
2022-01-12,$141.4305,26112040,GOOGL
2022-01-12,$333.26,14104860,META
2022-01-12,$318.27,34372220,MSFT
2022-01-13,$172.19,84505760,AAPL
2022-01-13,$138.587,31436600,GOOGL
2022-01-13,$326.48,14797110,META
2022-01-13,$304.80,45365980,MSFT
2022-01-14,$173.07,80440780,AAPL
2022-01-14,$139.4805,29661280,GOOGL
2022-01-14,$331.90,16868500,META
2022-01-14,$310.20,39846410,MSFT
2022-01-18,$169.80,91168730,AAPL
2022-01-18,$135.998,34888100,GOOGL
2022-01-18,$318.15,22677330,META
2022-01-18,$302.65,42434110,MSFT
2022-01-19,$166.23,94814990,AAPL
2022-01-19,$135.1165,28647640,GOOGL
2022-01-19,$319.59,20814740,META
2022-01-19,$303.33,45933860,MSFT
2022-01-20,$164.51,91420520,AAPL
2022-01-20,$133.3075,29907140,GOOGL
2022-01-20,$316.56,16925030,META
2022-01-20,$301.60,35380680,MSFT
2022-01-21,$162.41,122848900,AAPL
2022-01-21,$130.3515,55651420,GOOGL
2022-01-21,$303.17,28710720,META
2022-01-21,$296.03,57984400,MSFT
2022-01-24,$161.62,162706700,AAPL
2022-01-24,$130.804,76694240,GOOGL
2022-01-24,$308.71,38936900,META
2022-01-24,$296.37,86035390,MSFT
2022-01-25,$159.78,115798400,AAPL
2022-01-25,$126.935,46960560,GOOGL
2022-01-25,$300.15,25108450,META
2022-01-25,$288.49,72848640,MSFT
2022-01-26,$159.69,108275300,AAPL
2022-01-26,$129.233,49129500,GOOGL
2022-01-26,$294.63,28348800,META
2022-01-26,$296.71,90428850,MSFT
2022-01-27,$159.22,121954600,AAPL
2022-01-27,$129.005,32018780,GOOGL
2022-01-27,$294.64,21629920,META
2022-01-27,$299.84,53481320,MSFT
2022-01-28,$170.33,179935700,AAPL
2022-01-28,$133.351,34361480,GOOGL
2022-01-28,$301.71,21871620,META
2022-01-28,$308.26,49743700,MSFT
2022-01-31,$174.78,115541600,AAPL
2022-01-31,$135.3035,39986000,GOOGL
2022-01-31,$313.26,21579470,META
2022-01-31,$310.98,46444540,MSFT
2022-02-01,$174.61,86213910,AAPL
2022-02-01,$137.644,68643640,GOOGL
2022-02-01,$319.00,18023800,META
2022-02-01,$308.76,40950400,MSFT
2022-02-02,$175.84,84914260,AAPL
2022-02-02,$148.00,123199220,GOOGL
2022-02-02,$323.00,58458280,META
2022-02-02,$313.46,36635990,MSFT
2022-02-03,$172.90,89418070,AAPL
2022-02-03,$143.09,71517220,GOOGL
2022-02-03,$237.76,188119900,META
2022-02-03,$301.25,43729970,MSFT
2022-02-04,$172.39,82465400,AAPL
2022-02-04,$143.293,57998220,GOOGL
2022-02-04,$237.09,89342250,META
2022-02-04,$305.94,35096490,MSFT
2022-02-07,$171.66,77251200,AAPL
2022-02-07,$139.201,54973300,GOOGL
2022-02-07,$224.91,88613830,META
2022-02-07,$300.95,28533290,MSFT
2022-02-08,$174.83,74829220,AAPL
2022-02-08,$139.399,54283600,GOOGL
2022-02-08,$220.18,94729670,META
2022-02-08,$304.56,32421190,MSFT
2022-02-09,$176.28,71285040,AAPL
2022-02-09,$141.592,40143880,GOOGL
2022-02-09,$232.00,86563280,META
2022-02-09,$311.21,31284670,MSFT
2022-02-10,$172.12,90865900,AAPL
2022-02-10,$138.62,39330660,GOOGL
2022-02-10,$228.07,49310360,META
2022-02-10,$302.38,45386200,MSFT
2022-02-11,$168.64,98670690,AAPL
2022-02-11,$134.2825,39958340,GOOGL
2022-02-11,$219.55,46156940,META
2022-02-11,$295.04,39175620,MSFT
2022-02-14,$168.88,86185530,AAPL
2022-02-14,$135.526,34301080,GOOGL
2022-02-14,$217.70,38184040,META
2022-02-14,$295.00,36359490,MSFT
2022-02-15,$172.79,64286320,AAPL
2022-02-15,$136.6085,26711260,GOOGL
2022-02-15,$221.00,42685470,META
2022-02-15,$300.47,27379490,MSFT
2022-02-16,$172.55,61177400,AAPL
2022-02-16,$137.738,25021300,GOOGL
2022-02-16,$216.54,45817460,META
2022-02-16,$299.50,29982120,MSFT
2022-02-17,$168.88,69589340,AAPL
2022-02-17,$132.539,38949500,GOOGL
2022-02-17,$207.71,38747530,META
2022-02-17,$290.73,32461580,MSFT
2022-02-18,$167.30,82772670,AAPL
2022-02-18,$130.403,45619440,GOOGL
2022-02-18,$206.16,37128440,META
2022-02-18,$287.93,34264010,MSFT
2022-02-22,$164.32,91162760,AAPL
2022-02-22,$129.8135,44990740,GOOGL
2022-02-22,$202.08,39852390,META
2022-02-22,$287.72,41736120,MSFT
2022-02-23,$160.07,90009250,AAPL
2022-02-23,$127.588,32786020,GOOGL
2022-02-23,$198.45,44481360,META
2022-02-23,$280.27,37811170,MSFT
2022-02-24,$162.74,141147500,AAPL
2022-02-24,$132.691,54455080,GOOGL
2022-02-24,$207.60,49957170,META
2022-02-24,$294.59,56989690,MSFT
2022-02-25,$164.85,91974220,AAPL
2022-02-25,$134.4595,36405980,GOOGL
2022-02-25,$210.48,37627550,META
2022-02-25,$297.31,32546720,MSFT
2022-02-28,$165.12,95056630,AAPL
2022-02-28,$135.057,38864420,GOOGL
2022-02-28,$211.03,34239800,META
2022-02-28,$298.79,34627460,MSFT
2022-03-01,$163.20,83474430,AAPL
2022-03-01,$134.0615,26495360,GOOGL
2022-03-01,$203.49,27094900,META
2022-03-01,$294.95,31217780,MSFT
2022-03-02,$166.56,79724750,AAPL
2022-03-02,$134.5715,23519800,GOOGL
2022-03-02,$208.11,29452150,META
2022-03-02,$300.19,31873010,MSFT
2022-03-03,$166.23,76678440,AAPL
2022-03-03,$133.8995,24603240,GOOGL
2022-03-03,$202.97,27263520,META
2022-03-03,$295.92,27314470,MSFT
2022-03-04,$163.17,83819590,AAPL
2022-03-04,$131.9065,30450640,GOOGL
2022-03-04,$200.06,32146260,META
2022-03-04,$289.86,32369660,MSFT
2022-03-07,$159.30,96418850,AAPL
2022-03-07,$126.3785,45112940,GOOGL
2022-03-07,$187.47,38560610,META
2022-03-07,$278.91,43157180,MSFT
2022-03-08,$157.44,131148300,AAPL
2022-03-08,$127.1045,40427100,GOOGL
2022-03-08,$190.29,37508150,META
2022-03-08,$275.85,48159480,MSFT
2022-03-09,$162.95,91454910,AAPL
2022-03-09,$133.42,37025400,GOOGL
2022-03-09,$198.50,31894700,META
2022-03-09,$288.50,35204480,MSFT
2022-03-10,$158.52,105342000,AAPL
2022-03-10,$132.4295,27101400,GOOGL
2022-03-10,$195.21,24852980,META
2022-03-10,$285.59,30628010,MSFT
2022-03-11,$154.73,96970100,AAPL
2022-03-11,$129.8705,31526440,GOOGL
2022-03-11,$187.61,34694530,META
2022-03-11,$280.07,27209330,MSFT
2022-03-14,$150.62,108732100,AAPL
2022-03-14,$125.951,38811260,GOOGL
2022-03-14,$186.63,31010460,META
2022-03-14,$276.44,30660750,MSFT
2022-03-15,$155.09,92964300,AAPL
2022-03-15,$129.198,30919520,GOOGL
2022-03-15,$192.03,31721680,META
2022-03-15,$287.15,34245090,MSFT
2022-03-16,$159.59,102300200,AAPL
2022-03-16,$133.2805,35576980,GOOGL
2022-03-16,$203.63,40640260,META
2022-03-16,$294.39,37826330,MSFT
2022-03-17,$160.62,75615380,AAPL
2022-03-17,$133.839,28263920,GOOGL
2022-03-17,$207.84,29499680,META
2022-03-17,$295.22,30816630,MSFT
2022-03-18,$163.98,123511700,AAPL
2022-03-18,$136.1255,44566900,GOOGL
2022-03-18,$216.49,52127980,META
2022-03-18,$300.43,43390630,MSFT
2022-03-21,$165.38,95811350,AAPL
2022-03-21,$136.1015,26831680,GOOGL
2022-03-21,$211.49,30142340,META
2022-03-21,$299.16,28351250,MSFT
2022-03-22,$168.82,81532010,AAPL
2022-03-22,$139.868,35495540,GOOGL
2022-03-22,$216.65,31998800,META
2022-03-22,$304.06,27599690,MSFT
2022-03-23,$170.21,98062670,AAPL
2022-03-23,$138.2755,25153400,GOOGL
2022-03-23,$213.46,23717320,META
2022-03-23,$299.49,25715380,MSFT
2022-03-24,$174.07,90131420,AAPL
2022-03-24,$141.572,26396560,GOOGL
2022-03-24,$219.57,31502310,META
2022-03-24,$304.10,24484460,MSFT
2022-03-25,$174.72,80546160,AAPL
2022-03-25,$141.673,24143080,GOOGL
2022-03-25,$221.82,40039030,META
2022-03-25,$303.68,22566450,MSFT
2022-03-28,$175.60,90371920,AAPL
2022-03-28,$141.4555,35049260,GOOGL
2022-03-28,$223.59,26224140,META
2022-03-28,$310.70,29578190,MSFT
2022-03-29,$178.96,100589400,AAPL
2022-03-29,$142.5055,34317020,GOOGL
2022-03-29,$229.86,31417860,META
2022-03-29,$315.41,30393400,MSFT
2022-03-30,$177.77,92633150,AAPL
2022-03-30,$141.9385,19884760,GOOGL
2022-03-30,$227.85,25588050,META
2022-03-30,$313.86,28163560,MSFT
2022-03-31,$174.61,103049300,AAPL
2022-03-31,$139.0675,37524720,GOOGL
2022-03-31,$222.36,24192270,META
2022-03-31,$308.31,33422070,MSFT
2022-04-01,$174.31,78751330,AAPL
2022-04-01,$140.1505,25941440,GOOGL
2022-04-01,$224.85,19544760,META
2022-04-01,$309.42,27110530,MSFT
2022-04-04,$178.44,76545980,AAPL
2022-04-04,$142.9715,25970840,GOOGL
2022-04-04,$233.89,28100830,META
2022-04-04,$314.97,24335870,MSFT
2022-04-05,$175.06,73401790,AAPL
2022-04-05,$140.591,21418120,GOOGL
2022-04-05,$231.84,29727180,META
2022-04-05,$310.88,23156720,MSFT
2022-04-06,$171.83,89058780,AAPL
2022-04-06,$136.548,32468480,GOOGL
2022-04-06,$223.30,28995080,META
2022-04-06,$299.50,40110370,MSFT
2022-04-07,$172.14,77594650,AAPL
2022-04-07,$135.8885,26233600,GOOGL
2022-04-07,$222.95,21037190,META
2022-04-07,$301.37,31411160,MSFT
2022-04-08,$170.09,76575510,AAPL
2022-04-08,$133.2875,25142800,GOOGL
2022-04-08,$222.33,18375710,META
2022-04-08,$296.97,24361920,MSFT
2022-04-11,$165.75,72246710,AAPL
2022-04-11,$128.8235,36883060,GOOGL
2022-04-11,$216.46,20516590,META
2022-04-11,$285.26,34569260,MSFT
2022-04-12,$167.66,79265180,AAPL
2022-04-12,$127.7145,32710700,GOOGL
2022-04-12,$214.14,20128830,META
2022-04-12,$282.06,30966720,MSFT
2022-04-13,$170.40,70618930,AAPL
2022-04-13,$129.894,27927240,GOOGL
2022-04-13,$214.99,19231820,META
2022-04-13,$287.62,21907180,MSFT
2022-04-14,$165.29,75329380,AAPL
2022-04-14,$126.73,31597980,GOOGL
2022-04-14,$210.18,18379460,META
2022-04-14,$279.83,28221610,MSFT
2022-04-18,$165.07,69023940,AAPL
2022-04-18,$127.6765,20808660,GOOGL
2022-04-18,$210.77,16580790,META
2022-04-18,$280.52,20778000,MSFT
2022-04-19,$167.40,67723830,AAPL
2022-04-19,$130.009,26489760,GOOGL
2022-04-19,$217.31,20089870,META
2022-04-19,$285.30,22297720,MSFT
2022-04-20,$167.23,67929810,AAPL
2022-04-20,$128.04,31695460,GOOGL
2022-04-20,$200.42,43036530,META
2022-04-20,$286.36,22906670,MSFT
2022-04-21,$166.42,87227770,AAPL
2022-04-21,$124.8145,36445160,GOOGL
2022-04-21,$188.07,49954080,META
2022-04-21,$280.81,29454590,MSFT
2022-04-22,$161.79,84882420,AAPL
2022-04-22,$119.6355,56883720,GOOGL
2022-04-22,$184.11,36426770,META
2022-04-22,$274.03,29405800,MSFT
2022-04-25,$162.88,96046380,AAPL
2022-04-25,$123.074,46128260,GOOGL
2022-04-25,$186.99,29281060,META
2022-04-25,$280.72,35678850,MSFT
2022-04-26,$156.80,95623240,AAPL
2022-04-26,$118.65,73054880,GOOGL
2022-04-26,$180.95,31747430,META
2022-04-26,$270.22,46518450,MSFT
2022-04-27,$156.57,88063190,AAPL
2022-04-27,$114.2945,91820580,GOOGL
2022-04-27,$174.95,71062890,META
2022-04-27,$283.22,63477690,MSFT
2022-04-28,$163.64,130216800,AAPL
2022-04-28,$118.5225,48884640,GOOGL
2022-04-28,$205.73,100890600,META
2022-04-28,$289.63,33646570,MSFT
2022-04-29,$157.65,131747600,AAPL
2022-04-29,$114.1095,42676000,GOOGL
2022-04-29,$200.47,49193430,META
2022-04-29,$277.52,37073920,MSFT
2022-05-02,$157.96,123055300,AAPL
2022-05-02,$116.583,35533020,GOOGL
2022-05-02,$211.13,49915290,META
2022-05-02,$284.47,35151110,MSFT
2022-05-03,$159.48,88966530,AAPL
2022-05-03,$117.334,24967360,GOOGL
2022-05-03,$212.03,41556270,META
2022-05-03,$281.78,25978610,MSFT
2022-05-04,$166.02,108256500,AAPL
2022-05-04,$122.261,49915280,GOOGL
2022-05-04,$223.41,41375880,META
2022-05-04,$289.98,33599320,MSFT
2022-05-05,$156.77,130525300,AAPL
2022-05-05,$116.5055,45840580,GOOGL
2022-05-05,$208.28,41129190,META
2022-05-05,$277.35,43260390,MSFT
2022-05-06,$157.28,116124600,AAPL
2022-05-06,$115.7465,39709580,GOOGL
2022-05-06,$203.77,34747160,META
2022-05-06,$274.73,37780320,MSFT
2022-05-09,$152.06,131577900,AAPL
2022-05-09,$112.511,40802860,GOOGL
2022-05-09,$196.21,36303200,META
2022-05-09,$264.58,47725950,MSFT
2022-05-10,$154.51,115366700,AAPL
2022-05-10,$114.395,39900380,GOOGL
2022-05-10,$197.65,34452490,META
2022-05-10,$269.50,39336420,MSFT
2022-05-11,$146.50,142689800,AAPL
2022-05-11,$113.6025,37534740,GOOGL
2022-05-11,$188.74,31153380,META
2022-05-11,$260.55,48975900,MSFT
2022-05-12,$142.56,182602000,AAPL
2022-05-12,$112.844,53836180,GOOGL
2022-05-12,$191.24,38262230,META
2022-05-12,$255.35,51033800,MSFT
2022-05-13,$147.11,113990900,AAPL
2022-05-13,$116.0505,35038480,GOOGL
2022-05-13,$198.62,24549840,META
2022-05-13,$261.12,34925090,MSFT
2022-05-16,$145.54,86643780,AAPL
2022-05-16,$114.445,25990440,GOOGL
2022-05-16,$200.04,27112600,META
2022-05-16,$261.50,32550930,MSFT
2022-05-17,$149.24,78336250,AAPL
2022-05-17,$116.473,23053160,GOOGL
2022-05-17,$202.62,24872730,META
2022-05-17,$266.82,28828800,MSFT
2022-05-18,$140.82,109742900,AAPL
2022-05-18,$111.8995,35125980,GOOGL
2022-05-18,$192.24,23959970,META
2022-05-18,$254.08,31355990,MSFT
2022-05-19,$137.35,136095600,AAPL
2022-05-19,$110.384,34144400,GOOGL
2022-05-19,$191.29,24446940,META
2022-05-19,$253.14,32692290,MSFT
2022-05-20,$137.59,137426100,AAPL
2022-05-20,$108.908,48962960,GOOGL
2022-05-20,$193.54,31465570,META
2022-05-20,$252.56,39199280,MSFT
2022-05-23,$143.11,117726300,AAPL
2022-05-23,$111.488,37184940,GOOGL
2022-05-23,$196.23,25059160,META
2022-05-23,$260.65,33175380,MSFT
2022-05-24,$140.36,104132700,AAPL
2022-05-24,$105.97,76779780,GOOGL
2022-05-24,$181.28,50406270,META
2022-05-24,$259.62,29043900,MSFT
2022-05-25,$140.52,92482700,AAPL
2022-05-25,$105.805,40257340,GOOGL
2022-05-25,$183.83,28030190,META
2022-05-25,$262.52,28547950,MSFT
2022-05-26,$143.78,90601550,AAPL
2022-05-26,$107.7925,37947220,GOOGL
2022-05-26,$191.63,23056460,META
2022-05-26,$265.90,25002110,MSFT
2022-05-27,$149.64,90978500,AAPL
2022-05-27,$112.3165,37914120,GOOGL
2022-05-27,$195.13,22562730,META
2022-05-27,$273.24,26910810,MSFT
2022-05-31,$148.84,103718400,AAPL
2022-05-31,$113.762,50012260,GOOGL
2022-05-31,$193.64,26131100,META
2022-05-31,$271.87,37827700,MSFT
2022-06-01,$148.71,74286640,AAPL
2022-06-01,$113.892,36605520,GOOGL
2022-06-01,$188.64,36623500,META
2022-06-01,$272.42,25292170,MSFT
2022-06-02,$151.21,72348060,AAPL
2022-06-02,$117.6225,37992280,GOOGL
2022-06-02,$198.86,31951580,META
2022-06-02,$274.58,44008210,MSFT
2022-06-03,$145.38,88570290,AAPL
2022-06-03,$114.541,26135460,GOOGL
2022-06-03,$190.78,19464990,META
2022-06-03,$270.02,28058960,MSFT
2022-06-06,$146.14,71598380,AAPL
2022-06-06,$116.8205,33541540,GOOGL
2022-06-06,$194.25,30574240,META
2022-06-06,$268.75,22400340,MSFT
2022-06-07,$148.71,67808150,AAPL
2022-06-07,$117.1495,31590460,GOOGL
2022-06-07,$195.65,18828690,META
2022-06-07,$272.50,22860680,MSFT
2022-06-08,$147.96,53950200,AAPL
2022-06-08,$117.194,26107740,GOOGL
2022-06-08,$196.64,22267150,META
2022-06-08,$270.41,17372340,MSFT
2022-06-09,$142.64,69472980,AAPL
2022-06-09,$114.8355,25797960,GOOGL
2022-06-09,$184.00,23501580,META
2022-06-09,$264.79,26439730,MSFT
2022-06-10,$137.13,91566640,AAPL
2022-06-10,$111.1615,41481840,GOOGL
2022-06-10,$175.57,27478350,META
2022-06-10,$252.99,31445840,MSFT
2022-06-13,$131.88,122207100,AAPL
2022-06-13,$106.3925,47251920,GOOGL
2022-06-13,$164.26,31749300,META
2022-06-13,$242.26,46135790,MSFT
2022-06-14,$132.76,84784330,AAPL
2022-06-14,$106.7155,33706260,GOOGL
2022-06-14,$163.73,27244270,META
2022-06-14,$244.49,28651490,MSFT
2022-06-15,$135.43,91532970,AAPL
2022-06-15,$109.7645,39698180,GOOGL
2022-06-15,$169.35,30008250,META
2022-06-15,$251.76,33111730,MSFT
2022-06-16,$130.06,107961500,AAPL
2022-06-16,$106.0335,51684960,GOOGL
2022-06-16,$160.87,26944140,META
2022-06-16,$244.97,33169160,MSFT
2022-06-17,$131.56,134520300,AAPL
2022-06-17,$107.1435,51376520,GOOGL
2022-06-17,$163.74,31374220,META
2022-06-17,$247.65,43084780,MSFT
2022-06-21,$135.87,81000490,AAPL
2022-06-21,$111.544,47415800,GOOGL
2022-06-21,$157.05,50724900,META
2022-06-21,$253.74,29928300,MSFT
2022-06-22,$135.35,73409230,AAPL
2022-06-22,$111.4875,30774140,GOOGL
2022-06-22,$155.85,47596820,META
2022-06-22,$253.13,25961220,MSFT
2022-06-23,$138.27,72433770,AAPL
2022-06-23,$112.242,28361920,GOOGL
2022-06-23,$158.75,40499200,META
2022-06-23,$258.86,25861450,MSFT
2022-06-24,$141.66,89116840,AAPL
2022-06-24,$117.975,41163680,GOOGL
2022-06-24,$170.16,68736010,META
2022-06-24,$267.70,33923230,MSFT
2022-06-27,$141.66,70207910,AAPL
2022-06-27,$115.8335,36420760,GOOGL
2022-06-27,$169.49,29174560,META
2022-06-27,$264.89,24615110,MSFT
2022-06-28,$137.44,67315330,AAPL
2022-06-28,$112.0075,35880960,GOOGL
2022-06-28,$160.68,27788730,META
2022-06-28,$256.48,27380250,MSFT
2022-06-29,$139.23,66242410,AAPL
2022-06-29,$111.7015,24716820,GOOGL
2022-06-29,$163.94,28595240,META
2022-06-29,$260.26,20069840,MSFT
2022-06-30,$136.72,98964470,AAPL
2022-06-30,$108.963,43169060,GOOGL
2022-06-30,$161.25,35250610,META
2022-06-30,$256.83,31730870,MSFT
2022-07-01,$138.93,71051550,AAPL
2022-07-01,$108.7375,35475660,GOOGL
2022-07-01,$160.03,31423930,META
2022-07-01,$259.58,22837690,MSFT
2022-07-05,$141.56,73429640,AAPL
2022-07-05,$113.263,39399640,GOOGL
2022-07-05,$168.19,28664800,META
2022-07-05,$262.85,22971630,MSFT
2022-07-06,$142.92,74064250,AAPL
2022-07-06,$114.572,37431380,GOOGL
2022-07-06,$169.77,23085920,META
2022-07-06,$266.21,23824420,MSFT
2022-07-07,$146.35,66253710,AAPL
2022-07-07,$118.783,40935880,GOOGL
2022-07-07,$172.19,24083370,META
2022-07-07,$268.40,20859870,MSFT
2022-07-08,$147.04,64547800,AAPL
2022-07-08,$119.3535,38238160,GOOGL
2022-07-08,$170.88,19249240,META
2022-07-08,$267.66,19658750,MSFT
2022-07-11,$144.87,63305110,AAPL
2022-07-11,$115.6765,31243700,GOOGL
2022-07-11,$162.88,21905130,META
2022-07-11,$264.51,19519110,MSFT
2022-07-12,$145.86,77588760,AAPL
2022-07-12,$114.0205,29959700,GOOGL
2022-07-12,$163.27,16639660,META
2022-07-12,$253.67,35868450,MSFT
2022-07-13,$145.49,71185560,AAPL
2022-07-13,$111.3535,43722020,GOOGL
2022-07-13,$163.49,16555140,META
2022-07-13,$252.72,29497420,MSFT
2022-07-14,$148.47,78140740,AAPL
2022-07-14,$110.3675,37003040,GOOGL
2022-07-14,$158.05,23765170,META
2022-07-14,$254.08,25102820,MSFT
2022-07-15,$150.17,76259930,AAPL
2022-07-15,$111.7775,46769120,GOOGL
2022-07-15,$164.70,23342810,META
2022-07-15,$256.72,29774050,MSFT
2022-07-18,$147.07,81420870,AAPL
2022-07-18,$109.03,43164590,GOOGL
